x,y,z,classification,gpstime,scan_angle,intensity,number_of_returns,return_number,point_source_ID,edge_of_flight_line_flag,direction_of_scan_flag,user_data,red_channel,green_channel,blue_channel
39.0,149.0,45.0,1.0,499073.964048,15.0,151.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
38.0,149.0,44.0,1.0,499073.964076,15.0,158.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
37.0,149.0,44.0,1.0,499073.964104,15.0,116.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
36.0,149.0,44.0,1.0,499073.964132,15.0,165.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
22.0,150.0,40.0,1.0,499073.964538,13.0,151.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
21.0,150.0,40.0,1.0,499073.964552,13.0,171.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
20.0,150.0,40.0,1.0,499073.964566,13.0,171.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
19.0,150.0,40.0,1.0,499073.964608,13.0,165.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
18.0,150.0,39.0,1.0,499073.964636,13.0,137.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
17.0,150.0,39.0,1.0,499073.96465,13.0,151.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
16.0,150.0,39.0,1.0,499073.964678,13.0,144.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
15.0,150.0,39.0,1.0,499073.964706,13.0,137.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
3.0,151.0,35.0,1.0,499073.965056,11.0,137.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
2.0,151.0,35.0,1.0,499073.96507,11.0,151.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
1.0,151.0,35.0,1.0,499073.965098,11.0,137.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
0.0,151.0,34.0,1.0,499073.965126,11.0,137.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
0.0,152.0,34.0,1.0,499073.983915,11.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
1.0,152.0,34.0,1.0,499073.983943,11.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
2.0,152.0,35.0,1.0,499073.983971,11.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
3.0,152.0,35.0,1.0,499073.983999,11.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
4.0,152.0,35.0,1.0,499073.984027,11.0,165.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
5.0,152.0,35.0,1.0,499073.984055,11.0,179.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
6.0,152.0,36.0,1.0,499073.984083,12.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
7.0,152.0,36.0,1.0,499073.984111,12.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
8.0,152.0,36.0,1.0,499073.984139,12.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
9.0,152.0,37.0,1.0,499073.984167,12.0,192.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
9.0,151.0,37.0,1.0,499073.984181,12.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
10.0,151.0,37.0,1.0,499073.984195,12.0,179.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
11.0,151.0,37.0,1.0,499073.984223,12.0,137.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
12.0,151.0,38.0,1.0,499073.984251,12.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
13.0,151.0,38.0,1.0,499073.984279,12.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
14.0,151.0,38.0,1.0,499073.984307,12.0,178.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
15.0,151.0,39.0,1.0,499073.984335,12.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
16.0,151.0,39.0,1.0,499073.984363,13.0,110.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
17.0,151.0,40.0,1.0,499073.984391,13.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
18.0,151.0,39.0,1.0,499073.984419,13.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
19.0,151.0,40.0,1.0,499073.984447,13.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
20.0,151.0,40.0,1.0,499073.984475,13.0,178.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
21.0,151.0,40.0,1.0,499073.984503,13.0,185.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
22.0,151.0,40.0,1.0,499073.984531,13.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
23.0,151.0,41.0,1.0,499073.984559,13.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
24.0,151.0,41.0,1.0,499073.984587,13.0,165.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
25.0,151.0,41.0,1.0,499073.984601,13.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
26.0,151.0,41.0,1.0,499073.984629,14.0,130.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
27.0,151.0,41.0,1.0,499073.984657,14.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
28.0,151.0,43.0,1.0,499073.984699,14.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
28.0,150.0,43.0,1.0,499073.984713,14.0,178.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
29.0,150.0,43.0,1.0,499073.984727,14.0,157.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
30.0,150.0,43.0,1.0,499073.984755,14.0,137.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
31.0,150.0,43.0,1.0,499073.984783,14.0,137.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
32.0,150.0,43.0,1.0,499073.984811,14.0,137.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
33.0,150.0,44.0,1.0,499073.984839,14.0,157.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
34.0,150.0,44.0,1.0,499073.984867,14.0,164.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
35.0,150.0,44.0,1.0,499073.984881,14.0,171.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
36.0,150.0,44.0,1.0,499073.984909,15.0,185.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
37.0,150.0,44.0,1.0,499073.984937,15.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
38.0,150.0,44.0,1.0,499073.984965,15.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
39.0,150.0,45.0,1.0,499073.984993,15.0,165.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
40.0,150.0,45.0,1.0,499073.985021,15.0,165.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
41.0,150.0,45.0,1.0,499073.985049,15.0,137.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
42.0,150.0,45.0,1.0,499073.985077,15.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
43.0,150.0,45.0,1.0,499073.985105,15.0,179.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
44.0,150.0,46.0,1.0,499073.985133,15.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
45.0,150.0,46.0,1.0,499073.985161,16.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
46.0,150.0,46.0,1.0,499073.985189,16.0,165.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
47.0,150.0,46.0,1.0,499073.985217,16.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
48.0,150.0,47.0,1.0,499073.985245,16.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
49.0,150.0,47.0,1.0,499073.985273,16.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
50.0,150.0,47.0,1.0,499073.985301,16.0,130.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
51.0,150.0,47.0,1.0,499073.985329,16.0,137.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
51.0,149.0,48.0,1.0,499073.985343,16.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
52.0,149.0,48.0,1.0,499073.985357,16.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
53.0,149.0,48.0,1.0,499073.985371,16.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
54.0,149.0,48.0,1.0,499073.985399,16.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
55.0,149.0,48.0,1.0,499073.985427,16.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
56.0,149.0,48.0,1.0,499073.985455,17.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
57.0,149.0,48.0,1.0,499073.985483,17.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
57.0,150.0,48.0,1.0,499073.988605,17.0,152.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
56.0,150.0,48.0,1.0,499073.988619,17.0,145.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
55.0,150.0,48.0,1.0,499073.988647,17.0,145.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
54.0,150.0,48.0,1.0,499073.988675,16.0,145.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
53.0,150.0,48.0,1.0,499073.988703,16.0,138.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
52.0,150.0,48.0,1.0,499073.988731,16.0,131.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
35.0,151.0,44.0,1.0,499073.989193,15.0,137.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
34.0,151.0,44.0,1.0,499073.989221,14.0,144.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
33.0,151.0,44.0,1.0,499073.989249,14.0,123.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
32.0,151.0,44.0,1.0,499073.989263,14.0,164.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
31.0,151.0,43.0,1.0,499073.989291,14.0,144.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
30.0,151.0,43.0,1.0,499073.989319,14.0,164.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
29.0,151.0,43.0,1.0,499073.989347,14.0,157.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
16.0,152.0,39.0,1.0,499073.989725,13.0,103.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
15.0,152.0,39.0,1.0,499073.989739,13.0,137.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
14.0,152.0,39.0,1.0,499073.989767,12.0,137.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
13.0,152.0,38.0,1.0,499073.989795,12.0,165.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
12.0,152.0,38.0,1.0,499073.989823,12.0,165.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
11.0,152.0,37.0,1.0,499073.989851,12.0,130.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
10.0,152.0,37.0,1.0,499073.989879,12.0,165.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
32.0,152.0,43.0,1.0,499074.009829,14.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
33.0,152.0,44.0,1.0,499074.009843,14.0,137.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
34.0,152.0,44.0,1.0,499074.009871,14.0,185.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
35.0,152.0,44.0,1.0,499074.009899,14.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
36.0,152.0,44.0,1.0,499074.009927,15.0,192.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
37.0,152.0,45.0,1.0,499074.009955,15.0,157.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
38.0,152.0,45.0,1.0,499074.009983,15.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
39.0,152.0,45.0,1.0,499074.010011,15.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
40.0,152.0,45.0,1.0,499074.010039,15.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
41.0,152.0,45.0,1.0,499074.010067,15.0,172.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
42.0,152.0,45.0,1.0,499074.010095,15.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
43.0,152.0,46.0,1.0,499074.010123,15.0,172.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
44.0,152.0,46.0,1.0,499074.010151,15.0,178.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
45.0,152.0,46.0,1.0,499074.010179,15.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
45.0,151.0,46.0,1.0,499074.010193,16.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
46.0,151.0,46.0,1.0,499074.010207,16.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
47.0,151.0,47.0,1.0,499074.010235,16.0,165.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
48.0,151.0,47.0,1.0,499074.010263,16.0,165.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
49.0,151.0,47.0,1.0,499074.010277,16.0,165.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
50.0,151.0,47.0,1.0,499074.010305,16.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
51.0,151.0,47.0,1.0,499074.010333,16.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
52.0,151.0,48.0,1.0,499074.010361,16.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
53.0,151.0,48.0,1.0,499074.010389,16.0,165.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
54.0,151.0,48.0,1.0,499074.010417,16.0,165.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
55.0,151.0,48.0,1.0,499074.010445,16.0,165.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
56.0,151.0,48.0,1.0,499074.010473,17.0,165.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
57.0,151.0,49.0,1.0,499074.010501,17.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
58.0,151.0,49.0,1.0,499074.013609,17.0,138.0,1.0,1.0,26.0,1.0,0.0,32.0,0.0,0.0,0.0
51.0,152.0,47.0,1.0,499074.013805,16.0,144.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
50.0,152.0,48.0,1.0,499074.013819,16.0,137.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
49.0,152.0,47.0,1.0,499074.013833,16.0,137.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
48.0,152.0,47.0,1.0,499074.013861,16.0,137.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
47.0,152.0,47.0,1.0,499074.013889,16.0,137.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
46.0,152.0,46.0,1.0,499074.013917,16.0,158.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
150.0,145.0,1.0,1.0,500359.826676,8.0,138.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
149.0,145.0,2.0,1.0,500359.82669,8.0,152.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
148.0,145.0,2.0,1.0,500359.826718,8.0,123.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
147.0,145.0,3.0,1.0,500359.826746,8.0,123.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
146.0,145.0,3.0,1.0,500359.82676,8.0,144.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
145.0,145.0,4.0,1.0,500359.826788,8.0,151.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
144.0,145.0,5.0,1.0,500359.826816,7.0,93.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
143.0,145.0,5.0,1.0,500359.82683,7.0,143.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
142.0,145.0,7.0,1.0,500359.826858,7.0,114.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
141.0,145.0,8.0,1.0,500359.826886,7.0,99.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
24.0,145.0,40.0,1.0,500359.83005,-3.0,145.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
23.0,145.0,40.0,1.0,500359.830064,-3.0,152.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
22.0,145.0,40.0,1.0,500359.830092,-4.0,146.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
21.0,145.0,40.0,1.0,500359.83012,-4.0,146.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
20.0,145.0,40.0,1.0,500359.830148,-4.0,139.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
19.0,145.0,39.0,1.0,500359.830176,-4.0,140.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
18.0,145.0,39.0,1.0,500359.830204,-4.0,153.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
17.0,145.0,39.0,1.0,500359.830232,-4.0,166.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
16.0,145.0,39.0,1.0,500359.83026,-4.0,153.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
15.0,145.0,38.0,1.0,500359.830288,-4.0,153.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
14.0,145.0,38.0,1.0,500359.830316,-4.0,147.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
13.0,145.0,38.0,1.0,500359.83033,-4.0,134.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
12.0,145.0,38.0,1.0,500359.830358,-5.0,141.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
11.0,145.0,38.0,1.0,500359.830386,-5.0,180.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
10.0,145.0,37.0,1.0,500359.830414,-5.0,115.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
6.0,146.0,36.0,1.0,500359.830526,-5.0,149.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
5.0,146.0,36.0,1.0,500359.830554,-5.0,149.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
4.0,146.0,35.0,1.0,500359.830582,-5.0,136.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
3.0,146.0,35.0,1.0,500359.830596,-5.0,136.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
2.0,146.0,35.0,1.0,500359.830624,-5.0,130.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
1.0,146.0,35.0,1.0,500359.830652,-6.0,130.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
0.0,146.0,35.0,1.0,500359.83068,-6.0,156.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
44.0,145.0,45.0,1.0,500359.84097,-1.0,173.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
45.0,145.0,45.0,1.0,500359.840998,-1.0,167.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
46.0,145.0,46.0,1.0,500359.841026,-1.0,160.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
102.0,145.0,33.0,1.0,500359.842594,4.0,167.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
103.0,145.0,33.0,1.0,500359.842622,4.0,142.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
104.0,145.0,32.0,1.0,500359.842636,4.0,168.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
105.0,145.0,32.0,1.0,500359.842664,4.0,162.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
106.0,145.0,31.0,1.0,500359.842692,4.0,136.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
107.0,145.0,30.0,1.0,500359.84272,4.0,169.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
108.0,145.0,30.0,1.0,500359.842748,4.0,176.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
109.0,145.0,29.0,1.0,500359.842776,4.0,144.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
110.0,145.0,28.0,1.0,500359.842804,4.0,118.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
111.0,145.0,28.0,1.0,500359.842832,4.0,177.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
112.0,145.0,27.0,1.0,500359.84286,5.0,138.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
113.0,145.0,27.0,1.0,500359.842874,5.0,152.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
114.0,145.0,26.0,1.0,500359.842902,5.0,172.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
115.0,145.0,25.0,1.0,500359.84293,5.0,153.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
116.0,145.0,24.0,1.0,500359.842958,5.0,153.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
117.0,145.0,24.0,1.0,500359.842986,5.0,127.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
118.0,145.0,23.0,1.0,500359.843014,5.0,160.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
119.0,145.0,23.0,1.0,500359.843028,5.0,174.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
120.0,145.0,22.0,1.0,500359.843056,5.0,161.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
121.0,146.0,21.0,1.0,500359.843084,5.0,148.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
122.0,146.0,21.0,1.0,500359.843112,5.0,169.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
123.0,146.0,20.0,1.0,500359.84314,6.0,101.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
124.0,146.0,20.0,1.0,500359.843168,6.0,142.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
125.0,146.0,19.0,1.0,500359.843196,6.0,156.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
126.0,146.0,19.0,1.0,500359.84321,6.0,136.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
127.0,146.0,18.0,1.0,500359.843238,6.0,123.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
128.0,146.0,17.0,1.0,500359.843266,6.0,123.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
129.0,146.0,17.0,1.0,500359.843294,6.0,137.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
130.0,146.0,16.0,1.0,500359.843322,6.0,124.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
131.0,146.0,16.0,1.0,500359.843336,6.0,131.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
132.0,146.0,15.0,1.0,500359.843364,6.0,89.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
133.0,146.0,14.0,1.0,500359.843392,6.0,145.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
134.0,146.0,13.0,1.0,500359.84342,7.0,139.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
135.0,146.0,13.0,1.0,500359.843434,7.0,146.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
136.0,146.0,12.0,1.0,500359.843462,7.0,160.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
137.0,146.0,12.0,1.0,500359.84349,7.0,140.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
138.0,146.0,11.0,1.0,500359.843518,7.0,196.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
139.0,146.0,10.0,1.0,500359.843532,7.0,126.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
140.0,146.0,10.0,1.0,500359.84356,7.0,141.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
141.0,146.0,7.0,1.0,500359.843588,7.0,114.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
142.0,146.0,6.0,1.0,500359.843602,7.0,143.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
143.0,146.0,5.0,1.0,500359.84363,7.0,179.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
144.0,146.0,5.0,1.0,500359.843658,7.0,136.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
145.0,146.0,5.0,1.0,500359.843672,7.0,165.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
